function	file	line	col	source	char	type	optimization
br_x509_minimal_run	src/x509/x509_minimal.c	1223	22	   vs = (uint32_t)(x % 86400);	%	cjump	O0--expand-div-rem-bits=0
br_pem_encode	src/codec/pemenc.c	78	22	  lines = (len + 47) / 48;	/	cjump	O0--expand-div-rem-bits=0
br_pem_encode	src/codec/pemenc.c	80	22	  lines = (len + 56) / 57;	/	cjump	O0--expand-div-rem-bits=0
br_pem_encode	src/codec/pemenc.c	82	46	 dlen = (banner_len << 1) + 30 + (((len + 2) / 3) << 2)	/	cjump	O0--expand-div-rem-bits=0|O1--expand-div-rem-bits=0|O2--expand-div-rem-bits=0|O3--expand-div-rem-bits=0|Ofast--expand-div-rem-bits=0|Os--expand-div-rem-bits=0|Oz--expand-div-rem-bits=0
br_x509_minimal_run	src/x509/x509_minimal.c	1222	22	   vd = (uint32_t)(x / 86400) + 719528;	/	cjump	O0--expand-div-rem-bits=0|O1--expand-div-rem-bits=0|O2--expand-div-rem-bits=0|O3--expand-div-rem-bits=0|Ofast--expand-div-rem-bits=0|Os--expand-div-rem-bits=0|Oz--expand-div-rem-bits=0
br_poly1305_ctmul32_run	src/symcipher/poly1305_ctmul32.c	266	10	  acc[i] &= ~(-ctl);	&	mmem	O1--aggressive-machine-cse|O1--disable-cgp|O1--disable-lftr|O1--disable-peephole|O1--scalar-evolution-huge-expr-threshold=0|O1-fcs-profile-generate|O2--fast-isel|O3--fast-isel|Ofast--fast-isel|Os--aggressive-machine-cse|Os--disable-cgp|Os--disable-lftr|Os--disable-peephole|Os--scalar-evolution-huge-expr-threshold=0|Os--unroll-optsize-threshold=50|Os--unroll-threshold=50|Os-fcs-profile-generate
br_ssl_hs_server_run	src/ssl/ssl_hs_server.c	1166	22	 return ctx->impl[id - 1];	-	cjump	O1-ftrapv|O2-ftrapv|O3-ftrapv|Ofast-ftrapv|Os-ftrapv|Oz-ftrapv
cc_do_sign	src/ssl/ssl_ccert_single_ec.c	1166	22	 return ctx->impl[id - 1];	-	cjump	O1-ftrapv|O2-ftrapv|O3-ftrapv|Ofast-ftrapv|Os-ftrapv|Oz-ftrapv
br_ssl_engine_switch_cbc_in	src/ssl/ssl_engine.c	1166	22	 return ctx->impl[id - 1];	-	cjump	O1-ftrapv|O2-ftrapv|O3-ftrapv|Ofast-ftrapv|Os-ftrapv|Oz-ftrapv
br_ssl_engine_switch_cbc_out	src/ssl/ssl_engine.c	1166	22	 return ctx->impl[id - 1];	-	cjump	O1-ftrapv|O2-ftrapv|O3-ftrapv|Ofast-ftrapv|Os-ftrapv|Oz-ftrapv
br_i15_moddiv	src/int/i15_moddiv.c	353	7	   c0 &= (((aw | bw) + 0xFFFF) >> 16) - (uint32_t)1;	&	mmem	O1-fcs-profile-generate|O2-fcs-profile-generate|O3-fcs-profile-generate|Ofast-fcs-profile-generate|Os-fcs-profile-generate
br_i15_decode_mod	src/int/i15_decmod.c	772	11	 return y ^ (-ctl & (x ^ y));	^	mmem	O1-fcs-profile-generate|O2-fcs-profile-generate|O3-fcs-profile-generate|Ofast-fcs-profile-generate|Os-fcs-profile-generate|Oz-fcs-profile-generate
br_divrem	src/int/i32_div32.c	772	11	 return y ^ (-ctl & (x ^ y));	^	mmem	O1-fcs-profile-generate|O1-fprofile-generate|O2-fcs-profile-generate|O2-fprofile-generate|O3-fcs-profile-generate|O3-fprofile-generate|Ofast-fcs-profile-generate|Ofast-fprofile-generate|Os-fcs-profile-generate|Os-fprofile-generate|Oz-fcs-profile-generate|Oz-fprofile-generate
br_hmac_outCT	src/mac/hmac_ct.c	772	11	 return y ^ (-ctl & (x ^ y));	^	mmem	O1-fcs-profile-generate
br_aes_ct_ctrcbc_decrypt	src/symcipher/aes_ct_ctrcbc.c	363	9	  carry &= -(~(iv2 | -iv2) >> 31);	&	mmem	O1-fcs-profile-generate|O2-fcs-profile-generate|O3-fcs-profile-generate|Ofast-fcs-profile-generate|Os-fcs-profile-generate|Oz-fcs-profile-generate|Oz-fprofile-generate
br_aes_ct_ctrcbc_ctr	src/symcipher/aes_ct_ctrcbc.c	102	10	   carry &= -(~(iv1 | -iv1) >> 31);	&	mmem	O1-fcs-profile-generate|O2-fcs-profile-generate|O3-fcs-profile-generate|Ofast-fcs-profile-generate|Os-fcs-profile-generate
br_i31_decode_mod	src/int/i31_decmod.c	772	11	 return y ^ (-ctl & (x ^ y));	^	mmem	O1-fcs-profile-generate|O2-fcs-profile-generate|O3-fcs-profile-generate|Ofast-fcs-profile-generate|Os-fcs-profile-generate
