function	file	line	col	source	char	type	optimization
br_x509_minimal_run	src/x509/x509_minimal.c	1222	22	   vd = (uint32_t)(x / 86400) + 719528;	/	cjump	O0--expand-div-rem-bits=0|O1--expand-div-rem-bits=0|O2--expand-div-rem-bits=0|O3--expand-div-rem-bits=0|Ofast--expand-div-rem-bits=0|Os--expand-div-rem-bits=0|Oz--expand-div-rem-bits=0
br_x509_minimal_run	src/x509/x509_minimal.c	1223	22	   vs = (uint32_t)(x % 86400);	%	cjump	O0--expand-div-rem-bits=0|O1--expand-div-rem-bits=0|O2--expand-div-rem-bits=0|O3--expand-div-rem-bits=0|Ofast--expand-div-rem-bits=0|Os--expand-div-rem-bits=0|Oz--expand-div-rem-bits=0
br_pem_encode	src/codec/pemenc.c	82	46	 dlen = (banner_len << 1) + 30 + (((len + 2) / 3) << 2)	/	cjump	O0--expand-div-rem-bits=0|O1--expand-div-rem-bits=0|O2--expand-div-rem-bits=0|O3--expand-div-rem-bits=0|Ofast--expand-div-rem-bits=0|Os--expand-div-rem-bits=0|Oz--expand-div-rem-bits=0
br_pem_encode	src/codec/pemenc.c	78	22	  lines = (len + 47) / 48;	/	cjump	O0--expand-div-rem-bits=0|O1--expand-div-rem-bits=0|O2--expand-div-rem-bits=0|O3--expand-div-rem-bits=0|Ofast--expand-div-rem-bits=0|Os--expand-div-rem-bits=0|Oz--expand-div-rem-bits=0
br_pem_encode	src/codec/pemenc.c	80	22	  lines = (len + 56) / 57;	/	cjump	O0--expand-div-rem-bits=0|O1--expand-div-rem-bits=0|O2--expand-div-rem-bits=0|O3--expand-div-rem-bits=0|Ofast--expand-div-rem-bits=0|Os--expand-div-rem-bits=0|Oz--expand-div-rem-bits=0
cc_append_name	tools/client.c	188	26	   } else if (u > 0 && u % 16 == 0) {	%	mdiv	O0-fglobal-isel
br_poly1305_ctmul32_run	src/symcipher/poly1305_ctmul32.c	266	10	  acc[i] &= ~(-ctl);	&	mmem	O1--disable-lftr|O1--disable-machine-licm|O1--disable-mips-delay-filler|O1--disable-mips-df-backward-search|O1--fast-isel|O1--lsr-insns-cost|O1--mips-mixed-16-32|O1--pre-RA-sched=fast|O1--pre-RA-sched=linearize|O1--regalloc=fast|O1--scalar-evolution-huge-expr-threshold=0|O1-fcs-profile-generate|O1-funroll-loops|Os--disable-lftr|Os--disable-machine-licm|Os--disable-mips-delay-filler|Os--disable-mips-df-backward-search|Os--fast-isel|Os--force-vector-interleave=100|Os--force-vector-interleave=50|Os--force-vector-width=100|Os--force-vector-width=50|Os--lsr-insns-cost|Os--mips-mixed-16-32|Os--pre-RA-sched=fast|Os--pre-RA-sched=linearize|Os--regalloc=fast|Os--scalar-evolution-huge-expr-threshold=0|Os--unroll-force-peel-count=100|Os--unroll-force-peel-count=50|Os--unroll-optsize-threshold=100|Os--unroll-optsize-threshold=50|Os--unroll-threshold=100|Os--unroll-threshold=50|Os-fcs-profile-generate|Oz--unroll-count=50|Oz--unroll-force-peel-count=100|Oz--unroll-force-peel-count=50|Oz--unroll-optsize-threshold=100|Oz--unroll-threshold=100
br_i15_modpow_opt	src/int/i15_modpow2.c	141	12	     t2[v] |= mask & base[v];	|	mmem	O1--greedy-reverse-local-assignment|O1--max-sched-reorder=-1|O1--pre-RA-sched=fast|O1--pre-RA-sched=linearize|O1--pre-RA-sched=source|O1--regalloc=fast|O1--scalar-evolution-max-arith-depth=0|O1-fmemory-profile|O2--force-vector-interleave=100|O2--force-vector-interleave=50|O2--force-vector-width=100|O2--force-vector-width=50|O2--greedy-reverse-local-assignment|O2--max-sched-reorder=-1|O2--mips-mixed-16-32|O2--partial-unrolling-threshold=100|O2--partial-unrolling-threshold=50|O2--pre-RA-sched=fast|O2--pre-RA-sched=linearize|O2--pre-RA-sched=source|O2--regalloc=fast|O2--scalar-evolution-max-arith-depth=0|O2--unroll-runtime|O2-fmemory-profile|Os--greedy-reverse-local-assignment|Os--jump-threading-across-loop-headers|Os--max-sched-reorder=-1|Os--pre-RA-sched=fast|Os--pre-RA-sched=linearize|Os--pre-RA-sched=source|Os--regalloc=fast|Os--scalar-evolution-max-arith-depth=0|Os--unroll-force-peel-count=100|Os--unroll-force-peel-count=50|Os-fmemory-profile|Oz--greedy-reverse-local-assignment|Oz--max-sched-reorder=-1|Oz--pre-RA-sched=fast|Oz--pre-RA-sched=linearize|Oz--pre-RA-sched=source|Oz--regalloc=fast|Oz--unroll-force-peel-count=100|Oz--unroll-force-peel-count=50|Oz-fmemory-profile
br_i15_muladd_small	src/int/i15_muladd.c	44	15	  x -= (-ctl) & d;	&	cjump	O1--disable-select-optimize=false|O2--disable-select-optimize=false
br_aes_ct64_ctrcbc_ctr	src/symcipher/aes_ct64_ctrcbc.c	94	10	   carry &= -(~(iv2 | -iv2) >> 31);	&	cjump	O1--disable-select-optimize=false|O2--disable-select-optimize=false|O3--disable-select-optimize=false|Ofast--disable-select-optimize=false
