function	file	line	col	source	char	type	optimization
DecodeCertInternal	wolfcrypt/src/asn.c	20639	33	            cert->pathLengthSet = (dataASN[BASICCONSASN_IDX_PLEN].length > 0);	=	cjump	O1--disable-branch-fold|O1--disable-cgp|O1--enable-module-inliner|O1--inline-call-penalty=100|O1--inline-call-penalty=50|O1--simplifycfg-branch-fold-threshold=0|O2--disable-branch-fold|O2--disable-cgp|O2--enable-module-inliner|O2--jump-threading-threshold=0|O3--disable-branch-fold|O3--disable-cgp|O3--jump-threading-threshold=0|Ofast--disable-branch-fold|Ofast--disable-cgp|Ofast--jump-threading-threshold=0|Os--disable-branch-fold|Os--disable-cgp|Os--jump-threading-threshold=0
DataToDerBuffer	./src/ssl_load.c	936	13	        ret += (int)i;	+	cjump	O1--enable-mem-prof|O1-fmemory-profile|O1-fprofile-generate|O1-ftrapv|O2--enable-mem-prof|O2-fmemory-profile|O2-fprofile-generate|O2-ftrapv|O3--enable-mem-prof|O3-fmemory-profile|O3-fprofile-generate|O3-ftrapv|Ofast--enable-mem-prof|Ofast-fmemory-profile|Ofast-fprofile-generate|Ofast-ftrapv|Os--enable-mem-prof|Os-fmemory-profile|Os-fprofile-generate|Os-ftrapv|Oz--enable-mem-prof|Oz-fmemory-profile|Oz-fprofile-generate|Oz-ftrapv
SetASN_Items	wolfcrypt/src/asn.c	910	37	            out[idx++] = asn[i].tag |	|	cjump	O1--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0|Os--instcombine-max-iterations=0|Oz--instcombine-max-iterations=0
wc_PKCS12_PBKDF_ex	wolfcrypt/src/pwdbased.c	471	43	    pLen = v * (((word32)passLen + v - 1) / v);	/	mdiv	O1--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0|Os--instcombine-max-iterations=0|Oz--instcombine-max-iterations=0
wc_PKCS12_PBKDF_ex	wolfcrypt/src/pwdbased.c	467	43	    sLen = v * (((word32)saltLen + v - 1) / v);	/	mdiv	O1--instcombine-max-iterations=0|O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0|Os--instcombine-max-iterations=0|Oz--instcombine-max-iterations=0
sp_read_radix	wolfcrypt/src/sp_int.c	684	43	    return (byte)((byte)(~ctMaskGT(a, b)) & (byte)(~ctMaskLT(a, b)));	&	cjump	O1--enable-module-inliner|O2--enable-module-inliner|O3--enable-module-inliner|Ofast--enable-module-inliner|Os--enable-module-inliner
sp_read_radix	wolfcrypt/src/sp_int.c	918	31	    return (ctMaskEq(ch, ' ') |	|	cjump	O1--enable-module-inliner|O2--enable-module-inliner|O3--enable-module-inliner|Ofast--enable-module-inliner|Os--enable-module-inliner
_ZL18DecodeCertInternalP11DecodedCertiPiS1_ii.__uniq.89895299826137426038301131437816017614	wolfcrypt/src/asn.c	20639	33	            cert->pathLengthSet = (dataASN[BASICCONSASN_IDX_PLEN].length > 0);	=	cjump	O1-fprofile-arcs|O1-fpseudo-probe-for-profiling
DecodeBasicCaConstraint	wolfcrypt/src/asn.c	20639	33	            cert->pathLengthSet = (dataASN[BASICCONSASN_IDX_PLEN].length > 0);	=	cjump	O1-finline-hint-functions|O1-finstrument-functions|O1-fno-inline|O1-fno-inline-functions|O2-finline-hint-functions|O2-finstrument-functions|O2-fno-inline|O2-fno-inline-functions|O3-finline-hint-functions|O3-finstrument-functions|O3-fno-inline|O3-fno-inline-functions|Ofast-finline-hint-functions|Ofast-finstrument-functions|Ofast-fno-inline|Ofast-fno-inline-functions|Os-finline-hint-functions|Os-finstrument-functions|Os-fno-inline|Os-fno-inline-functions
wolfSSL_GetSessionClient	./src/ssl_sess.c	959	47	    row = HashObject(id, (word32)len, &error) % CLIENT_SESSION_ROWS;	%	cjump	O1--two-entry-phi-node-folding-threshold=100|O1--two-entry-phi-node-folding-threshold=50|O2--two-entry-phi-node-folding-threshold=100|O2--two-entry-phi-node-folding-threshold=50|O3--two-entry-phi-node-folding-threshold=100|O3--two-entry-phi-node-folding-threshold=50|Ofast--two-entry-phi-node-folding-threshold=100|Ofast--two-entry-phi-node-folding-threshold=50|Os--two-entry-phi-node-folding-threshold=100|Os--two-entry-phi-node-folding-threshold=50
TlsSessionCacheGetAndLock	./src/ssl_sess.c	1093	42	    row = HashObject(id, ID_LEN, &error) % SESSION_ROWS;	%	cjump	O1--two-entry-phi-node-folding-threshold=100|O1--two-entry-phi-node-folding-threshold=50|O2--two-entry-phi-node-folding-threshold=100|O2--two-entry-phi-node-folding-threshold=50|O3--two-entry-phi-node-folding-threshold=100|O3--two-entry-phi-node-folding-threshold=50|Ofast--two-entry-phi-node-folding-threshold=100|Ofast--two-entry-phi-node-folding-threshold=50|Os--two-entry-phi-node-folding-threshold=100|Os--two-entry-phi-node-folding-threshold=50
AddSessionToCache	./src/ssl_sess.c	1843	46	    row = (int)(HashObject(id, ID_LEN, &ret) % SESSION_ROWS);	%	cjump	O1--two-entry-phi-node-folding-threshold=100|O1--two-entry-phi-node-folding-threshold=50|O2--two-entry-phi-node-folding-threshold=100|O2--two-entry-phi-node-folding-threshold=50|O3--two-entry-phi-node-folding-threshold=100|O3--two-entry-phi-node-folding-threshold=50|Ofast--two-entry-phi-node-folding-threshold=100|Ofast--two-entry-phi-node-folding-threshold=50|Os--two-entry-phi-node-folding-threshold=100|Os--two-entry-phi-node-folding-threshold=50
ProcessReplyEx	src/internal.c	21935	29	                    padding &= ctMaskLTE((int)i,	&	cjump	O1--scalar-evolution-max-arith-depth=0|O1-fprofile-instr-generate
TimingPadVerify	src/internal.c	20929	14	        good |= mask & (data[sz - 1 - i] ^ paddingSz);	|	cjump	O1--scalar-evolution-max-arith-depth=0|O1-fprofile-instr-generate
DecodeCertInternal	wolfcrypt/src/asn.c	23452	13	        i = (dataASN[X509CERTASN_IDX_TBS_VALIDITY_NOTA_UTC].tag != 0)	(	cjump	O1--inline-threshold=50|O1-finline-hint-functions|O1-fno-inline|O1-fno-inline-functions|O2--inline-threshold=50|O2-finline-hint-functions|O2-fno-inline|O2-fno-inline-functions|O3--inline-threshold=50|O3-finline-hint-functions|O3-fno-inline|O3-fno-inline-functions|Ofast--inline-threshold=50|Ofast-finline-hint-functions|Ofast-fno-inline|Ofast-fno-inline-functions
DecodeCertInternal	wolfcrypt/src/asn.c	23440	13	        i = (dataASN[X509CERTASN_IDX_TBS_VALIDITY_NOTB_UTC].tag != 0)	(	cjump	O1--inline-threshold=50|O1-finline-hint-functions|O1-fno-inline|O1-fno-inline-functions|O2--inline-threshold=50|O2-finline-hint-functions|O2-fno-inline|O2-fno-inline-functions|O3--inline-threshold=50|O3-finline-hint-functions|O3-fno-inline|O3-fno-inline-functions|Ofast--inline-threshold=50|Ofast-finline-hint-functions|Ofast-fno-inline|Ofast-fno-inline-functions
wc_DecryptPKCS8Key	wolfcrypt/src/asn.c	9783	33	            ret = (int)inOutIdx + length;	+	cjump	O1--inline-call-penalty=100|O3--jump-threading-threshold=0|Ofast--jump-threading-threshold=0
DecodeCertInternal	wolfcrypt/src/asn.c	21230	31	        ret = GetHashId(input + idx, length, cert->extSubjKeyId,	+	cjump	O1--inline-call-penalty=100|O3--jump-threading-threshold=0|Ofast--jump-threading-threshold=0
wc_GetSubjectPubKeyInfoDerFromCert	wolfcrypt/src/asn.c	24995	20	            length += (idx - startIdx);	+	cjump	O1--inline-call-penalty=100|O3--jump-threading-threshold=0|Ofast--jump-threading-threshold=0
