function	file	line	col	source	char	type	optimization
crypto_pwhash_argon2i	crypto_pwhash/argon2/pwhash_argon2i.c	172	72	        if (argon2i_hash_raw((uint32_t) opslimit, (uint32_t) (memlimit / 1024U),	/	mdiv	O0-fglobal-isel
be64enc_vect	crypto_hash/sha512/cp/hash_sha512_cp.c	45	25	    for (i = 0; i < len / 8; i++) {	/	mdiv	O0-fglobal-isel
crypto_pwhash_argon2id	crypto_pwhash/argon2/pwhash_argon2id.c	168	73	        if (argon2id_hash_raw((uint32_t) opslimit, (uint32_t) (memlimit / 1024U),	/	mdiv	O0-fglobal-isel
required_blocks	crypto_aead/aes256gcm/aesni/aead_aes256gcm_aesni.c	386	43	    const size_t m_blocks  = (m_len + 15) / 16;	/	mdiv	O0-fglobal-isel
pickparams	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	40	49	            if ((uint64_t)(1) << *N_log2 > maxN / 2) {	/	mdiv	O0-fglobal-isel
smix	crypto_pwhash/scryptsalsa208sha256/sse/pwhash_scryptsalsa208sha256_sse.c	244	31	            X32[k * 16 + i] = LOAD32_LE(&B[(k * 16 + (i * 5 % 16)) * 4]);	L	mdiv	O0-fglobal-isel
generate_addresses	crypto_pwhash/argon2/argon2-fill-block-ref.c	138	49	            pseudo_rands[i] = address_block.v[i % ARGON2_ADDRESSES_IN_BLOCK];	%	mdiv	O0-fglobal-isel
generate_addresses	crypto_pwhash/argon2/argon2-fill-block-avx2.c	137	49	            pseudo_rands[i] = address_block.v[i % ARGON2_ADDRESSES_IN_BLOCK];	%	mdiv	O0-fglobal-isel
sodium_base642bin	sodium/codecs.c	316	55	                                              acc_len / 2);	/	mdiv	O0-fglobal-isel
generate_addresses	crypto_pwhash/argon2/argon2-fill-block-avx512f.c	145	49	            pseudo_rands[i] = address_block.v[i % ARGON2_ADDRESSES_IN_BLOCK];	%	mdiv	O0-fglobal-isel
be64dec_vect	crypto_hash/sha512/cp/hash_sha512_cp.c	55	25	    for (i = 0; i < len / 8; i++) {	/	mdiv	O0-fglobal-isel
pickparams	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	29	29	    if (opslimit < memlimit / 32) {	/	mdiv	O0-fglobal-isel
_needs_rehash	crypto_pwhash/argon2/pwhash_argon2i.c	254	14	    memlimit /= 1024U;	/	mdiv	O0-fglobal-isel
generate_addresses	crypto_pwhash/argon2/argon2-fill-block-avx2.c	118	19	            if (i % ARGON2_ADDRESSES_IN_BLOCK == 0) {	%	mdiv	O0-fglobal-isel
be32dec_vect	crypto_hash/sha256/cp/hash_sha256_cp.c	55	25	    for (i = 0; i < len / 4; i++) {	/	mdiv	O0-fglobal-isel
generate_addresses	crypto_pwhash/argon2/argon2-fill-block-ref.c	130	19	            if (i % ARGON2_ADDRESSES_IN_BLOCK == 0) {	%	mdiv	O0-fglobal-isel
smix	crypto_pwhash/scryptsalsa208sha256/sse/pwhash_scryptsalsa208sha256_sse.c	294	13	            STORE32_LE(&B[(k * 16 + (i * 5 % 16)) * 4], X32[k * 16 + i]);	S	mdiv	O0-fglobal-isel
pickparams	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	44	27	        maxrp = (opslimit / 4) / ((uint64_t)(1) << *N_log2);	/	mdiv	O0-fglobal-isel
generate_addresses	crypto_pwhash/argon2/argon2-fill-block-ssse3.c	138	49	            pseudo_rands[i] = address_block.v[i % ARGON2_ADDRESSES_IN_BLOCK];	%	mdiv	O0-fglobal-isel
pickparams	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	33	49	            if ((uint64_t)(1) << *N_log2 > maxN / 2) {	/	mdiv	O0-fglobal-isel
generate_addresses	crypto_pwhash/argon2/argon2-fill-block-avx512f.c	126	19	            if (i % ARGON2_ADDRESSES_IN_BLOCK == 0) {	%	mdiv	O0-fglobal-isel
generate_addresses	crypto_pwhash/argon2/argon2-fill-block-ssse3.c	119	19	            if (i % ARGON2_ADDRESSES_IN_BLOCK == 0) {	%	mdiv	O0-fglobal-isel
crypto_stream_chacha20_ietf_xor_ic	crypto_stream/chacha20/stream_chacha20.c	137	57	        (64ULL * (1ULL << 32)) / 64ULL - (mlen + 63ULL) / 64ULL) {	/	mdiv	O0-fglobal-isel
required_blocks	crypto_aead/aes256gcm/aesni/aead_aes256gcm_aesni.c	385	44	    const size_t ad_blocks = (ad_len + 15) / 16;	/	mdiv	O0-fglobal-isel
be32enc_vect	crypto_hash/sha256/cp/hash_sha256_cp.c	45	25	    for (i = 0; i < len / 4; i++) {	/	mdiv	O0-fglobal-isel
_sodium_argon2_encode_string	crypto_pwhash/argon2/argon2-encoding.c	222	11	        x /= (uint32_t) 10U;	/	mdiv	O1--fast-isel|O2--fast-isel|O3--fast-isel|Ofast--fast-isel
_sodium_ge25519_double_scalarmult_vartime	crypto_core/ed25519/ref10/ed25519_ref10.c	843	55	            ge25519_add_precomp(&t, &u, &Bi[bslide[i] / 2]);	/	mdiv	O1--fast-isel|Oz--enable-knowledge-retention|Oz--enable-module-inliner
_sodium_argon2_encode_string	crypto_pwhash/argon2/argon2-encoding.c	221	23	        tmp[--i] = (x % (uint32_t) 10U) + '0';	%	mdiv	O1--fast-isel|O2--fast-isel|O3--fast-isel|Ofast--fast-isel
_sodium_escrypt_gensalt_r	crypto_pwhash/scryptsalsa208sha256/crypto_scrypt-common.c	209	22	    size_t saltlen = BYTES2CHARS(srclen);	B	mdiv	O1--fast-isel|O2--fast-isel|O3--fast-isel|Ofast--fast-isel|Os--fast-isel
_sodium_ge25519_double_scalarmult_vartime	crypto_core/ed25519/ref10/ed25519_ref10.c	838	57	            ge25519_sub_cached(&t, &u, &Ai[(-aslide[i]) / 2]);	/	mdiv	O1--fast-isel|Oz--enable-knowledge-retention|Oz--enable-module-inliner
sodium_bin2base64	sodium/codecs.c	193	23	    nibbles = bin_len / 3;	/	mdiv	O1--fast-isel|O2--fast-isel|O3--fast-isel|Ofast--fast-isel|Os--fast-isel
sodium_base64_encoded_len	sodium/codecs.c	176	12	    return sodium_base64_ENCODED_LEN(bin_len, variant);	s	mdiv	O1--fast-isel|O2--fast-isel|O3--fast-isel|Ofast--fast-isel|Os--fast-isel
_sodium_ge25519_double_scalarmult_vartime	crypto_core/ed25519/ref10/ed25519_ref10.c	846	58	            ge25519_sub_precomp(&t, &u, &Bi[(-bslide[i]) / 2]);	/	mdiv	O1--fast-isel|Oz--enable-knowledge-retention|Oz--enable-module-inliner
u32_to_string	crypto_pwhash/argon2/argon2-encoding.c	222	11	        x /= (uint32_t) 10U;	/	mdiv	O1--fast-isel|O2--fast-isel|O3--fast-isel|Ofast--fast-isel|Os--fast-isel
u32_to_string	crypto_pwhash/argon2/argon2-encoding.c	221	23	        tmp[--i] = (x % (uint32_t) 10U) + '0';	%	mdiv	O1--fast-isel|O2--fast-isel|O3--fast-isel|Ofast--fast-isel|Os--fast-isel|Oz--fast-isel|Oz--unroll-force-peel-count=100|Oz--unroll-force-peel-count=50
sodium_bin2base64	sodium/codecs.c	210	13	            while (acc_len >= 6) {	w	mdiv	O1--fast-isel|O2--fast-isel|O3--fast-isel|Ofast--fast-isel|Oz--scev-cheap-expansion-budget=100|Oz--scev-cheap-expansion-budget=50
sodium_bin2base64	sodium/codecs.c	222	13	            while (acc_len >= 6) {	w	mdiv	O1--fast-isel|O2--fast-isel|O3--fast-isel|Ofast--fast-isel|Oz--scev-cheap-expansion-budget=100|Oz--scev-cheap-expansion-budget=50
_sodium_ge25519_double_scalarmult_vartime	crypto_core/ed25519/ref10/ed25519_ref10.c	835	54	            ge25519_add_cached(&t, &u, &Ai[aslide[i] / 2]);	/	mdiv	O1--fast-isel|Oz--enable-knowledge-retention|Oz--enable-module-inliner
_sodium_argon2_initialize	crypto_pwhash/argon2/argon2-core.c	87	36	    if (m_cost == 0 || memory_size / m_cost != sizeof(block)) {	/	mdiv	O1--instcombine-max-iterations=0
_sodium_argon2_fill_segment_ref	crypto_pwhash/argon2/argon2-fill-block-ref.c	200	26	        start_position = (position->slice == ARGON2_SYNC_POINTS - 1)	(	cjump	O1-fprofile-arcs|O1-fprofile-instr-generate|O1-fpseudo-probe-for-profiling
_sodium_argon2_fill_segment_ssse3	crypto_pwhash/argon2/argon2-fill-block-ssse3.c	200	26	        start_position = (position->slice == ARGON2_SYNC_POINTS - 1)	(	cjump	O1-fprofile-arcs|O1-fprofile-instr-generate|O1-fpseudo-probe-for-profiling
_sodium_argon2_fill_segment_avx2	crypto_pwhash/argon2/argon2-fill-block-avx2.c	200	26	        start_position = (position->slice == ARGON2_SYNC_POINTS - 1)	(	cjump	O1-fprofile-arcs|O1-fprofile-instr-generate|O1-fpseudo-probe-for-profiling
pickparams	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	50	32	        *p = (uint32_t)(maxrp) / *r;	/	mdiv	O1--enable-coldcc-stress-test|O1--inline-threshold=50|O1-finline-hint-functions|O1-finstrument-functions|O1-fno-inline|O1-fno-inline-functions|O2--enable-coldcc-stress-test|O2--inline-threshold=50|O2-finline-hint-functions|O2-finstrument-functions|O2-fno-inline|O2-fno-inline-functions
pickparams	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	31	25	        maxN = opslimit / (*r * 4);	/	mdiv	O1--enable-coldcc-stress-test|O1--inline-threshold=50|O1-finline-hint-functions|O1-finstrument-functions|O1-fno-inline|O1-fno-inline-functions|O2--enable-coldcc-stress-test|O2--inline-threshold=50|O2-finline-hint-functions|O2-finstrument-functions|O2-fno-inline|O2-fno-inline-functions
fill_block_with_xor	crypto_pwhash/argon2/argon2-fill-block-ref.c	12	18	    return x + y + 2 * xy;	+	cjump	O2--force-vector-width=100|O2--force-vector-width=50|O3--force-vector-width=100|O3--force-vector-width=50|Ofast--force-vector-width=100|Ofast--force-vector-width=50
fill_block_with_xor	crypto_pwhash/argon2/argon2-fill-block-ref.c	69	21	    return (x >> b) | (x << (64 - b));	|	cjump	O2--force-vector-interleave=100|O2--force-vector-interleave=50|O2--force-vector-width=100|O2--force-vector-width=50|O3--force-vector-interleave=100|O3--force-vector-interleave=50|O3--force-vector-width=100|O3--force-vector-width=50|Ofast--force-vector-interleave=100|Ofast--force-vector-interleave=50|Ofast--force-vector-width=100|Ofast--force-vector-width=50
_sodium_argon2_fill_segment_ref	crypto_pwhash/argon2/argon2-fill-block-ref.c	12	18	    return x + y + 2 * xy;	+	cjump	O2--force-vector-width=100|O2--force-vector-width=50|O3--force-vector-width=100|O3--force-vector-width=50|Ofast--force-vector-width=100|Ofast--force-vector-width=50
_sodium_argon2_fill_segment_ref	crypto_pwhash/argon2/argon2-fill-block-ref.c	69	21	    return (x >> b) | (x << (64 - b));	|	cjump	O2--force-vector-interleave=100|O2--force-vector-interleave=50|O2--force-vector-width=100|O2--force-vector-width=50|O3--force-vector-interleave=100|O3--force-vector-interleave=50|O3--force-vector-width=100|O3--force-vector-width=50|Ofast--force-vector-interleave=100|Ofast--force-vector-interleave=50|Ofast--force-vector-width=100|Ofast--force-vector-width=50
crypto_pwhash_scryptsalsa208sha256_str	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	44	32	        maxrp = (opslimit / 4) / ((uint64_t)(1) << *N_log2);	/	cjump	O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0
crypto_pwhash_scryptsalsa208sha256_str_needs_rehash	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	44	32	        maxrp = (opslimit / 4) / ((uint64_t)(1) << *N_log2);	/	mdiv	O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0
crypto_pwhash_scryptsalsa208sha256	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	44	32	        maxrp = (opslimit / 4) / ((uint64_t)(1) << *N_log2);	/	cjump	O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0
crypto_pwhash_scryptsalsa208sha256_str	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	44	32	        maxrp = (opslimit / 4) / ((uint64_t)(1) << *N_log2);	/	mdiv	O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0
crypto_pwhash_scryptsalsa208sha256	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	44	32	        maxrp = (opslimit / 4) / ((uint64_t)(1) << *N_log2);	/	mdiv	O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0
crypto_pwhash_scryptsalsa208sha256_str_needs_rehash	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	44	32	        maxrp = (opslimit / 4) / ((uint64_t)(1) << *N_log2);	/	cjump	O2--instcombine-max-iterations=0|O3--instcombine-max-iterations=0|Ofast--instcombine-max-iterations=0
pickparams	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	31	25	        maxN = opslimit / (*r * 4);	/	cjump	O2--enable-coldcc-stress-test|O2--inline-threshold=50|O2-finline-hint-functions|O2-finstrument-functions|O2-fno-inline|O2-fno-inline-functions
