function	file	line	col	source	char	type	optimization
mbedtls_mpi_core_mla	../tf-psa-crypto/drivers/builtin/src/bignum_core.c	476	29	    size_t steps_x8 = s_len / 8;	/	mdiv	O0-fgnuc-version=0|O0-fms-compatibility
mbedtls_int_div_int	../tf-psa-crypto/drivers/builtin/src/bignum.c	1319	25	    quotient = dividend / d;	/	mdiv	O0-fgnuc-version=0|O0-fms-compatibility
mbedtls_timing_get_timer	timing.c	98	52	                + (now.tv_usec - t->start.tv_usec) / 1000;	/	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1--fast-isel|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2--fast-isel|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3--fast-isel|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os--fast-isel|Os-fglobal-isel
mbedtls_ms_time	../tf-psa-crypto/drivers/builtin/src/platform_util.c	246	41	    return current_ms*1000 + tv.tv_nsec / 1000000;	/	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1--fast-isel|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2--fast-isel|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3--fast-isel|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os--fast-isel|Os-fglobal-isel
mbedtls_net_poll	net_sockets.c	507	9	    if (FD_ISSET(fd, &read_fds)) {	F	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os-fglobal-isel
mbedtls_aes_setkey_enc	../tf-psa-crypto/drivers/builtin/src/aes.c	424	30	                 ((uint32_t) MUL(0x0B, x) << 24);	M	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1--fast-isel|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os-fglobal-isel
mbedtls_x509_get_time	x509.c	580	51	                                         && (year % 400)))	%	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1--fast-isel|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2--fast-isel|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3--fast-isel|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os--fast-isel|Os-fglobal-isel
mbedtls_x509_get_time	x509.c	579	49	            month_days = ((year & 3) || (!(year % 100)	%	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1--fast-isel|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2--fast-isel|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3--fast-isel|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os--fast-isel|Os-fglobal-isel
dummy_ticket_parse	ssl/ssl_server2.c	1418	30	    switch (opt.dummy_ticket % 11) {	%	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os-fglobal-isel
mbedtls_net_recv_timeout	net_sockets.c	595	5	    FD_SET((SOCKET) fd, &read_fds);	F	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os-fglobal-isel
mbedtls_aes_setkey_enc	../tf-psa-crypto/drivers/builtin/src/aes.c	423	30	                 ((uint32_t) MUL(0x0D, x) << 16) ^	M	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1--fast-isel|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os-fglobal-isel
mbedtls_timing_get_delay	timing.c	98	52	                + (now.tv_usec - t->start.tv_usec) / 1000;	/	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1--fast-isel|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2--fast-isel|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3--fast-isel|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os--fast-isel|Os-fglobal-isel
mbedtls_net_poll	net_sockets.c	481	9	        FD_SET((SOCKET) fd, &read_fds);	F	mdiv	O1--aarch64-enable-global-isel-at-O=100|O1--aarch64-enable-global-isel-at-O=50|O1--aarch64-stress-promote-const|O1--fast-isel|O1-fglobal-isel|O2--aarch64-enable-global-isel-at-O=100|O2--aarch64-enable-global-isel-at-O=50|O2--aarch64-stress-promote-const|O2--fast-isel|O2-fglobal-isel|O3--aarch64-enable-global-isel-at-O=100|O3--aarch64-enable-global-isel-at-O=50|O3--aarch64-stress-promote-const|O3--fast-isel|O3-fglobal-isel|Os--aarch64-enable-global-isel-at-O=100|Os--aarch64-enable-global-isel-at-O=50|Os--aarch64-stress-promote-const|Os--fast-isel|Os-fglobal-isel|Oz--aarch64-stress-promote-const|Oz--disable-cgp|Oz--disable-post-ra|Oz--enable-machine-outliner=never|Oz--enable-misched=false|Oz--enable-order-file-instrumentation|Oz--enable-post-misched=false|Oz-fcs-profile-generate|Oz-forder-file-instrumentation|Oz-fprofile-arcs|Oz-fprofile-generate|Oz-fprofile-instr-generate
