function	file	line	col	source	char	type	optimization
_sodium_escrypt_kdf_nosse	crypto_pwhash/scryptsalsa208sha256/nosse/pwhash_scryptsalsa208sha256_nosse.c	273	29	        (N > SIZE_MAX / 128 / r)) {	/	mdiv	O0|O1|O2|O3|Os|Oz
u32_to_string	crypto_pwhash/argon2/argon2-encoding.c	221	23	        tmp[--i] = (x % (uint32_t) 10U) + '0';	%	mdiv	O0|Oz
sodium_bin2base64	sodium/codecs.c	193	23	    nibbles = bin_len / 3;	/	mdiv	O0|Oz
_encrypt	crypto_core/softaes/softaes.c	261	27	        of[j][1] = ix1[j] % SOFTAES_STRIDE;	%	mdiv	O0
_sodium_argon2_fill_segment_ref	crypto_pwhash/argon2/argon2-fill-block-ref.c	181	26	    if (0 == curr_offset % instance->lane_length) {	%	mdiv	O0|O1|O2|O3|Os|Oz
sodium_allocarray	sodium/utils.c	654	58	    if (count > (size_t) 0U && size >= (size_t) SIZE_MAX / count) {	/	mdiv	O0|O1|O2|O3|Os|Oz
_sodium_ge25519_scalarmult_base	crypto_core/ed25519/ref10/ed25519_ref10.c	986	34	        ge25519_cmov8_base(&t, i / 2, e[i]);	/	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	293	29	    out.w3 = t[3][0][ix0[3] / SOFTAES_STRIDE];	/	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	263	27	        of[j][3] = ix3[j] % SOFTAES_STRIDE;	%	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	285	15	    out.w1 ^= ROTL32(t[1][2][ix2[1] / SOFTAES_STRIDE], 16);	R	mdiv	O0
_sodium_argon2_fill_segment_ref	crypto_pwhash/argon2/argon2-fill-block-ref.c	192	25	        if (curr_offset % instance->lane_length == 1) {	%	mdiv	O0|O1|O2|O3|Os|Oz
_encrypt	crypto_core/softaes/softaes.c	281	15	    out.w0 ^= ROTL32(t[0][3][ix3[0] / SOFTAES_STRIDE], 24);	R	mdiv	O0
_sodium_ge25519_double_scalarmult_vartime	crypto_core/ed25519/ref10/ed25519_ref10.c	843	55	            ge25519_add_precomp(&t, &u, &Bi[bslide[i] / 2]);	/	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	280	15	    out.w0 ^= ROTL32(t[0][2][ix2[0] / SOFTAES_STRIDE], 16);	R	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	288	29	    out.w2 = t[2][0][ix0[2] / SOFTAES_STRIDE];	/	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	260	27	        of[j][0] = ix0[j] % SOFTAES_STRIDE;	%	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	286	15	    out.w1 ^= ROTL32(t[1][3][ix3[1] / SOFTAES_STRIDE], 24);	R	mdiv	O0
pickparams	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	38	25	        maxN = memlimit / ((size_t) *r * 128);	/	mdiv	O0
_sodium_ge25519_double_scalarmult_vartime	crypto_core/ed25519/ref10/ed25519_ref10.c	835	54	            ge25519_add_cached(&t, &u, &Ai[aslide[i] / 2]);	/	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	289	15	    out.w2 ^= ROTL32(t[2][1][ix1[2] / SOFTAES_STRIDE], 8);	R	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	283	29	    out.w1 = t[1][0][ix0[1] / SOFTAES_STRIDE];	/	mdiv	O0
_encrypt	crypto_core/softaes/softaes.c	284	15	    out.w1 ^= ROTL32(t[1][1][ix1[1] / SOFTAES_STRIDE], 8);	R	mdiv	O0
_sodium_ge25519_double_scalarmult_vartime	crypto_core/ed25519/ref10/ed25519_ref10.c	838	57	            ge25519_sub_cached(&t, &u, &Ai[(-aslide[i]) / 2]);	/	mdiv	O0
_sodium_escrypt_gensalt_r	crypto_pwhash/scryptsalsa208sha256/crypto_scrypt-common.c	209	22	    size_t saltlen = BYTES2CHARS(srclen);	B	mdiv	O0|Oz
randombytes_uniform	randombytes/randombytes.c	165	14	    return r % upper_bound;	%	mdiv	O0|O1|O2|O3|Os|Oz
_sodium_argon2_initialize	crypto_pwhash/argon2/argon2-core.c	87	36	    if (m_cost == 0 || memory_size / m_cost != sizeof(block)) {	/	mdiv	O1|O2|O3|Os|Oz
_sodium_argon2_fill_segment_ref	crypto_pwhash/argon2/argon2-fill-block-ref.c	208	42	        ref_lane = ((pseudo_rand >> 32)) % instance->lanes;	%	mdiv	O2|O3|Os|Oz
pickparams	crypto_pwhash/scryptsalsa208sha256/pwhash_scryptsalsa208sha256.c	31	25	        maxN = opslimit / (*r * 4);	/	mdiv	Os|Oz
