function	file	line	col	source	char	type	optimization
abs_val	crypto/bio/bio_print.c	538	30	    if (result > 0 && result / 2 == result) /* INF */	/	mdiv	O0
speed_main	apps/speed.c	3522	55	            ecdsa_results[testnum][1] = (double)count / d;	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	4647	24	                   1.0 / sigs_results[k][0], 1.0 / sigs_results[k][1],	/	mdiv	O0|O1|O2|O3|Os|Oz
s_time_main	apps/s_time.c	315	43	         nConn, totalTime, ((double)nConn / totalTime), bytes_read);	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	4482	42	                   rsa_keys[k].bits, 1.0 / rsa_results[k][0],	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	4542	24	                   1.0 / ecdh_results[k][0], ecdh_results[k][0]);	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	4648	24	                   1.0 / sigs_results[k][2], sigs_results[k][0],	/	mdiv	O0|O1|O2|O3|Os|Oz
print_result	apps/speed.c	4796	44	    results[alg][run_no] = ((double)count) / time_used * lengths[run_no];	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	4522	24	                   1.0 / ecdsa_results[k][0], 1.0 / ecdsa_results[k][1],	/	mdiv	O0|O1|O2|O3|Os|Oz
fmtfp	crypto/bio/bio_print.c	630	26	                tmpvalue /= 10;	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	3828	57	                sm2_results[testnum][0] = (double)count / d;	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	4221	54	            kems_results[testnum][1] = (double)count / d;	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	4562	51	                   1.0 / eddsa_results[k][0], 1.0 / eddsa_results[k][1],	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	3724	59	                eddsa_results[testnum][1] = (double)count / d;	/	mdiv	O0|O1|O2|O3|Os|Oz
speed_main	apps/speed.c	4625	24	                   1.0 / kems_results[k][0],	/	mdiv	O0|O1|O2|O3|Os|Oz
